"country","dest","mean","sd"
"PL","Subsurface soil (MP)",4.40408338518221e-05,2.01846212911665e-05
"PT","Coastal and ocean water",6.55933569824268e-05,1.83257165276557e-05
"PT","Coastal and ocean water (MP)",2.61340816373719e-05,1.23041074600101e-05
"PT","Fresh water",0.00010151848134786,3.7794401653943e-05
"PT","Fresh water (MP)",1.54861382572126e-05,6.10897086661284e-06
"PT","Soil",0.00212684699124983,0.000699762186796146
"PT","Soil (MP)",0.000472907851884544,0.000157323285660245
"PT","Subsurface soil (MP)",5.23092266141631e-05,2.25301093872929e-05
"RO","Coastal and ocean water",2.7979414455389e-06,6.69797399430162e-07
"RO","Coastal and ocean water (MP)",2.99101858977523e-06,3.64184394104597e-06
"RO","Fresh water",3.38775944812175e-05,9.68511126163502e-06
"RO","Fresh water (MP)",1.18091343104187e-05,6.63834632806386e-06
"RO","Soil",0.00441564370040483,0.00131379536640152
"RO","Soil (MP)",0.000473429756576104,0.000159451931119002
"RO","Subsurface soil (MP)",7.20447824258651e-05,3.26030331450274e-05
"SE","Coastal and ocean water",0.00012411308415586,3.46001288996173e-05
"SE","Coastal and ocean water (MP)",3.43708943870396e-05,9.35352064078883e-06
"SE","Fresh water",6.30808155101377e-06,2.48261409577113e-06
"SE","Fresh water (MP)",2.51840006678622e-05,1.53244967848414e-05
"SE","Soil",0.0010343029254825,0.000309004832126244
"SE","Soil (MP)",0.000550760745494337,0.000163039227209119
"SE","Subsurface soil (MP)",4.13274347525203e-05,1.97019422162936e-05
"SI","Coastal and ocean water",1.7307258625755e-06,5.48086959924224e-07
"SI","Coastal and ocean water (MP)",2.8322940186281e-06,2.86060694021124e-06
"SI","Fresh water",3.79143671735683e-05,1.35474900233444e-05
"SI","Fresh water (MP)",1.30916979068712e-05,6.21674462197426e-06
"SI","Soil",0.00122597504973353,0.000425682849474439
"SI","Soil (MP)",0.000494027221466409,0.000157719739893746
"SI","Subsurface soil (MP)",4.27037717229223e-05,1.96541898624045e-05
"SK","Coastal and ocean water",0,0
"SK","Coastal and ocean water (MP)",0,0
"SK","Fresh water",0.000239322799278028,8.65280365929325e-05
"SK","Fresh water (MP)",1.77294033554587e-05,9.86478822709289e-06
"SK","Soil",0.00290094674863195,0.000865692043416412
"SK","Soil (MP)",0.000617266353751658,0.000174883350127159
"SK","Subsurface soil (MP)",6.27077356576676e-05,2.76040635158481e-05
"UK","Coastal and ocean water",4.94722097840915e-05,1.50068939142088e-05
"UK","Coastal and ocean water (MP)",3.51770369581878e-05,1.77965740877288e-05
"UK","Fresh water",4.15174136305134e-05,1.28525047661051e-05
"UK","Fresh water (MP)",1.6302929658491e-05,6.90689923907951e-06
"UK","Soil",0.00162592611597089,0.000572122918860307
"UK","Soil (MP)",0.000451966605535291,0.000153763899749369
"UK","Subsurface soil (MP)",4.15802451747294e-05,1.98256278054847e-05
