Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Dumping to Litter,90.2$\pm$34,101$\pm$40,170$\pm$56,51.7$\pm$18,7.59$\pm$3.3,37.1$\pm$15,131$\pm$48,588$\pm$95,191$\pm$53,0.0593$\pm$0.018,4,6,6,4,2,4,6,6,6,4
Unintended C&D waste to Waste collection and recycling,259$\pm$200,8.85$\pm$6.9,0$\pm$0,0$\pm$0,1420$\pm$1100,751$\pm$520,0$\pm$0,2440$\pm$1200,268$\pm$200,1.42$\pm$1.1,6,2,0,0,8,6,0,8,6,8
Unintended C&D waste to Soil,5.97$\pm$5.7,0.202$\pm$0.2,0$\pm$0,0$\pm$0,29$\pm$26,17.2$\pm$15,0$\pm$0,52.4$\pm$31,6.17$\pm$5.7,0.029$\pm$0.026,2,1,0,0,4,4,0,4,2,4
Unintended C&D waste to Fresh water,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.619$\pm$0.59,0$\pm$0,0$\pm$0,0.619$\pm$0.59,0$\pm$0,0.000619$\pm$0.00059,0,0,0,0,1,0,0,1,0,1
Unintended C&D waste to Coastal and ocean water,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,2.92$\pm$2.8,0$\pm$0,0$\pm$0,2.92$\pm$2.8,0$\pm$0,0.00292$\pm$0.0028,0,0,0,0,2,0,0,2,0,2
Indoor air to Waste collection and recycling,1.1$\pm$0.86,2.93$\pm$2.2,12.7$\pm$9.5,2.11$\pm$1.7,0.458$\pm$0.36,15.9$\pm$10,43.7$\pm$39,78.9$\pm$45,4.03$\pm$2.3,0.00257$\pm$0.0017,2,2,4,2,1,4,4,4,2,2
Indoor air to Storm water and wastewater (MP),0.195$\pm$0.17,0.52$\pm$0.43,2.27$\pm$1.9,0.377$\pm$0.32,0.0819$\pm$0.071,2.82$\pm$2,7.82$\pm$7.4,14.1$\pm$8.6,0.715$\pm$0.46,0.000459$\pm$0.00033,1,1,2,1,1,2,2,4,1,1
Indoor air to Air (MP),0.855$\pm$0.82,2.32$\pm$2.1,9.99$\pm$9.1,1.65$\pm$1.6,0.357$\pm$0.34,12.5$\pm$10,34.5$\pm$35,62.1$\pm$40,3.18$\pm$2.3,0.00201$\pm$0.0016,1,2,2,2,1,4,4,4,2,2
Air to Soil (MP),2.13$\pm$1.2,5.81$\pm$3.1,28.2$\pm$14,2.06$\pm$1.5,4.47$\pm$2,25.5$\pm$12,55$\pm$42,123$\pm$51,7.94$\pm$3.3,0.00653$\pm$0.0025,2,2,4,2,2,4,4,6,2,2
Air to Fresh water (MP),0.0555$\pm$0.049,0.153$\pm$0.13,0.746$\pm$0.63,0.054$\pm$0.055,0.118$\pm$0.092,0.676$\pm$0.54,1.44$\pm$1.5,3.24$\pm$1.8,0.208$\pm$0.14,0.000172$\pm$0.00011,1,1,1,1,1,1,2,2,1,1
Air to Coastal and ocean water (MP),0.268$\pm$0.24,0.735$\pm$0.63,3.62$\pm$3.2,0.26$\pm$0.26,0.563$\pm$0.45,3.21$\pm$2.6,6.95$\pm$7.4,15.6$\pm$8.9,1$\pm$0.67,0.000822$\pm$0.00052,1,1,2,1,1,2,2,4,2,1
Organic waste collection to Compost,6$\pm$4,3.61$\pm$2.6,7.96$\pm$5.7,0.952$\pm$0.67,0.13$\pm$0.089,0.811$\pm$0.56,3.25$\pm$2.4,22.7$\pm$7.9,9.61$\pm$4.8,0.00108$\pm$0.00067,2,2,2,1,1,1,2,4,2,2
Organic waste collection to Compost (MP),5.07$\pm$3.7,2.98$\pm$2.2,6.75$\pm$5.1,0.806$\pm$0.6,0.107$\pm$0.079,0.675$\pm$0.49,2.73$\pm$2.1,19.1$\pm$7,8.05$\pm$4.3,0.000913$\pm$0.00061,2,2,2,1,1,1,2,4,2,1
Organic waste collection to End-of-life,928$\pm$330,554$\pm$230,1240$\pm$520,148$\pm$59,19.9$\pm$7.9,125$\pm$48,504$\pm$220,3520$\pm$700,1480$\pm$400,0.168$\pm$0.06,6,6,8,6,4,6,6,8,8,6
Compost to Soil,6$\pm$4,3.61$\pm$2.6,7.96$\pm$5.7,0.952$\pm$0.67,0.13$\pm$0.089,0.811$\pm$0.56,3.25$\pm$2.4,22.7$\pm$7.9,9.61$\pm$4.8,0.00108$\pm$0.00067,2,2,2,1,1,1,2,4,2,2
Compost (MP) to Soil (MP),5.07$\pm$3.7,2.98$\pm$2.2,6.75$\pm$5.1,0.806$\pm$0.6,0.107$\pm$0.079,0.675$\pm$0.49,2.73$\pm$2.1,19.1$\pm$7,8.05$\pm$4.3,0.000913$\pm$0.00061,2,2,2,1,1,1,2,4,2,1
