Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Construction to Soil (MP),0.0306$\pm$0.014,0.412$\pm$0.24,3.42$\pm$3.4,0$\pm$0,0$\pm$0,0.118$\pm$0.054,2.09$\pm$2.1,6.08$\pm$4,0.442$\pm$0.24,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Construction to UnintendedCDWaste,60.5$\pm$46,2.09$\pm$1.6,0$\pm$0,0$\pm$0,331$\pm$250,175$\pm$120,0$\pm$0,568$\pm$290,62.6$\pm$46,0.331$\pm$0.25,6,6,6,6,6,6,6,6,6,6
Construction to Soil,0$\pm$0,1.98$\pm$1.5,29.2$\pm$21,0$\pm$0,0$\pm$0,0$\pm$0,38.9$\pm$29,70$\pm$36,1.98$\pm$1.5,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Construction to Indoor air (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,13.1$\pm$8.1,0$\pm$0,13.1$\pm$8.1,0$\pm$0,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Construction to Air (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,2.94$\pm$1.4,0$\pm$0,0$\pm$0,2.94$\pm$1.4,0$\pm$0,0.00294$\pm$0.0014,6,6,6,6,6,6,6,6,6,6
Automotive to Waste collection and recycling,1520$\pm$650,4080$\pm$1600,18600$\pm$6700,689$\pm$290,0$\pm$0,4990$\pm$2100,3480$\pm$1500,33400$\pm$7400,5600$\pm$1800,0.689$\pm$0.29,6,6,6,6,6,6,6,6,6,6
Automotive to Soil,0.877$\pm$0.46,3.02$\pm$1.6,14.3$\pm$7.3,0.0187$\pm$0.0097,0$\pm$0,1$\pm$0.51,0.000657$\pm$0.00034,19.2$\pm$7.4,3.9$\pm$1.6,0.0000187$\pm$0.0000097,6,6,6,6,6,6,6,6,6,6
Automotive to Export,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
Agriculture to Waste collection and recycling,8020$\pm$2600,792$\pm$230,3610$\pm$1100,14.8$\pm$6.1,0$\pm$0,142$\pm$59,335$\pm$140,12900$\pm$2800,8810$\pm$2600,0.0148$\pm$0.0061,6,6,6,6,6,6,6,6,6,6
Agriculture to Dumping,5.66$\pm$2.8,0.558$\pm$0.24,2.54$\pm$1.2,0.0105$\pm$0.0067,0$\pm$0,0.101$\pm$0.052,0.236$\pm$0.15,9.11$\pm$3,6.22$\pm$2.8,0.0000105$\pm$0.0000067,6,6,6,6,6,6,6,6,6,6
Agriculture to Organic waste collection,43$\pm$17,2.16$\pm$0.84,19.3$\pm$7,0.0165$\pm$0.0081,0$\pm$0,0.317$\pm$0.15,1.82$\pm$0.92,66.6$\pm$18,45.1$\pm$17,0.0000165$\pm$0.0000081,6,6,6,6,6,6,6,6,6,6
Agriculture to Soil (MP),149$\pm$75,3.5$\pm$2.8,24.1$\pm$20,0.0152$\pm$0.0094,0$\pm$0,1.04$\pm$0.52,4.14$\pm$3.3,182$\pm$77,152$\pm$75,0.0000152$\pm$0.0000094,6,6,6,6,6,6,6,6,6,6
Agriculture to Soil,18$\pm$9.3,7.6$\pm$4.5,4.33$\pm$1.8,0.314$\pm$0.21,0$\pm$0,2.84$\pm$1.7,0.206$\pm$0.14,33.3$\pm$11,25.6$\pm$10,0.000314$\pm$0.00021,6,6,6,6,6,6,6,6,6,6
Hygiene products to Waste collection and recycling,0$\pm$0,196$\pm$140,269$\pm$170,0$\pm$0,0$\pm$0,0$\pm$0,409$\pm$240,873$\pm$360,196$\pm$140,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Hygiene products to Storm water and wastewater,0$\pm$0,111$\pm$79,117$\pm$81,0$\pm$0,0$\pm$0,0$\pm$0,109$\pm$83,338$\pm$160,111$\pm$79,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Hygiene products to Dumping,0$\pm$0,0.212$\pm$0.15,0.266$\pm$0.19,0$\pm$0,0$\pm$0,0$\pm$0,0.36$\pm$0.24,0.838$\pm$0.37,0.212$\pm$0.15,0$\pm$0,6,6,6,6,6,6,6,6,6,6
PCCP to Waste collection and recycling,0$\pm$0,0.174$\pm$0.14,0.000413$\pm$0.00034,0$\pm$0,0$\pm$0,0$\pm$0,0.000904$\pm$0.00074,0.175$\pm$0.14,0.174$\pm$0.14,0$\pm$0,6,6,6,6,6,6,6,6,6,6
PCCP to Storm water and wastewater (MP),0$\pm$0,3.3$\pm$2.1,0.00782$\pm$0.0051,0$\pm$0,0$\pm$0,0$\pm$0,0.0171$\pm$0.011,3.32$\pm$2.1,3.3$\pm$2.1,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Clothing to Waste collection and recycling,0$\pm$0,132$\pm$82,2740$\pm$1200,0$\pm$0,0$\pm$0,0$\pm$0,14200$\pm$4900,17100$\pm$5100,132$\pm$82,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Clothing to Storm water and wastewater (MP),0$\pm$0,1.03$\pm$0.65,21.3$\pm$9.8,0$\pm$0,0$\pm$0,0$\pm$0,110$\pm$40,133$\pm$42,1.03$\pm$0.65,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Clothing to Dumping,0$\pm$0,0.0912$\pm$0.074,1.9$\pm$1.1,0$\pm$0,0$\pm$0,0$\pm$0,9.81$\pm$5,11.8$\pm$5.2,0.0912$\pm$0.074,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Clothing to Indoor air (MP),0$\pm$0,0.377$\pm$0.4,7.78$\pm$7.1,0$\pm$0,0$\pm$0,0$\pm$0,40.4$\pm$35,48.6$\pm$40,0.377$\pm$0.4,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Clothing to Air (MP),0$\pm$0,0.158$\pm$0.15,3.27$\pm$2.6,0$\pm$0,0$\pm$0,0$\pm$0,17$\pm$12,20.4$\pm$14,0.158$\pm$0.15,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Household textiles to Waste collection and recycling,0$\pm$0,18.6$\pm$7.9,2130$\pm$700,0$\pm$0,0$\pm$0,0$\pm$0,6530$\pm$2000,8690$\pm$2100,18.6$\pm$7.9,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Household textiles to Storm water and wastewater (MP),0$\pm$0,0.0116$\pm$0.0051,1.33$\pm$0.46,0$\pm$0,0$\pm$0,0$\pm$0,4.06$\pm$1.3,5.4$\pm$1.4,0.0116$\pm$0.0051,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Household textiles to Dumping,0$\pm$0,0.0128$\pm$0.008,1.48$\pm$0.75,0$\pm$0,0$\pm$0,0$\pm$0,4.53$\pm$2.1,6.02$\pm$2.2,0.0128$\pm$0.008,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Household textiles to Indoor air (MP),0$\pm$0,0.0331$\pm$0.031,3.79$\pm$3.3,0$\pm$0,0$\pm$0,0$\pm$0,11.7$\pm$10,15.5$\pm$13,0.0331$\pm$0.031,0$\pm$0,6,6,6,6,6,6,6,6,6,6
Household textiles to Air (MP),0$\pm$0,0.00163$\pm$0.0013,0.188$\pm$0.14,0$\pm$0,0$\pm$0,0$\pm$0,0.574$\pm$0.42,0.763$\pm$0.53,0.00163$\pm$0.0013,0$\pm$0,6,6,6,6,6,6,6,6,6,6
