Hoi,Text_LDPE,Text_HDPE,Text_PP,Text_PS,Text_EPS,Text_PVC,Text_PET,Text_Plastic,Text_AllPE,Text_AllPS,Width_LDPE,Width_HDPE,Width_PP,Width_PS,Width_EPS,Width_PVC,Width_PET,Width_Plastic,Width_AllPE,Width_AllPS
Hygiene products to Waste collection and recycling,0$\pm$0,347$\pm$250,477$\pm$310,0$\pm$0,0$\pm$0,0$\pm$0,691$\pm$410,1520$\pm$640,347$\pm$250,0$\pm$0,0,6,6,0,0,0,6,8,6,0
Hygiene products to Storm water and wastewater,0$\pm$0,195$\pm$140,208$\pm$140,0$\pm$0,0$\pm$0,0$\pm$0,192$\pm$140,595$\pm$270,195$\pm$140,0$\pm$0,0,6,6,0,0,0,6,6,6,0
Hygiene products to Dumping,0$\pm$0,0.821$\pm$0.61,1.04$\pm$0.74,0$\pm$0,0$\pm$0,0$\pm$0,1.34$\pm$0.89,3.2$\pm$1.4,0.821$\pm$0.61,0$\pm$0,0,1,2,0,0,0,2,2,1,0
PCCP to Waste collection and recycling,0$\pm$0,0.321$\pm$0.26,0.00075$\pm$0.00061,0$\pm$0,0$\pm$0,0$\pm$0,0.00166$\pm$0.0013,0.324$\pm$0.26,0.321$\pm$0.26,0$\pm$0,0,1,1,0,0,0,1,1,1,0
PCCP to Storm water and wastewater (MP),0$\pm$0,6.07$\pm$3.9,0.0143$\pm$0.0093,0$\pm$0,0$\pm$0,0$\pm$0,0.0315$\pm$0.02,6.12$\pm$3.9,6.07$\pm$3.9,0$\pm$0,0,2,1,0,0,0,1,2,2,0
Clothing to Waste collection and recycling,0$\pm$0,244$\pm$150,5000$\pm$2300,0$\pm$0,0$\pm$0,0$\pm$0,25900$\pm$9100,31200$\pm$9400,244$\pm$150,0$\pm$0,0,6,8,0,0,0,10,10,6,0
Clothing to Storm water and wastewater (MP),0$\pm$0,1.9$\pm$1.2,38.9$\pm$18,0$\pm$0,0$\pm$0,0$\pm$0,202$\pm$74,243$\pm$77,1.9$\pm$1.2,0$\pm$0,0,2,4,0,0,0,6,6,2,0
Clothing to Dumping,0$\pm$0,0.372$\pm$0.3,7.51$\pm$4.5,0$\pm$0,0$\pm$0,0$\pm$0,39.2$\pm$20,47.1$\pm$21,0.372$\pm$0.3,0$\pm$0,0,1,2,0,0,0,4,4,1,0
Clothing to Indoor air (MP),0$\pm$0,0.698$\pm$0.75,14.4$\pm$14,0$\pm$0,0$\pm$0,0$\pm$0,74.6$\pm$66,89.7$\pm$76,0.698$\pm$0.75,0$\pm$0,0,1,4,0,0,0,4,4,1,0
Clothing to Air (MP),0$\pm$0,0.292$\pm$0.27,5.97$\pm$4.7,0$\pm$0,0$\pm$0,0$\pm$0,31.2$\pm$23,37.4$\pm$26,0.292$\pm$0.27,0$\pm$0,0,1,2,0,0,0,4,4,1,0
Household textiles to Waste collection and recycling,0$\pm$0,33.9$\pm$14,3870$\pm$1300,0$\pm$0,0$\pm$0,0$\pm$0,11900$\pm$3600,15800$\pm$3900,33.9$\pm$14,0$\pm$0,0,4,8,0,0,0,10,10,4,0
Household textiles to Storm water and wastewater (MP),0$\pm$0,0.0211$\pm$0.0092,2.41$\pm$0.83,0$\pm$0,0$\pm$0,0$\pm$0,7.41$\pm$2.4,9.84$\pm$2.6,0.0211$\pm$0.0092,0$\pm$0,0,1,2,0,0,0,2,2,1,0
Household textiles to Dumping,0$\pm$0,0.0514$\pm$0.032,5.83$\pm$3,0$\pm$0,0$\pm$0,0$\pm$0,18$\pm$8.5,23.9$\pm$9,0.0514$\pm$0.032,0$\pm$0,0,1,2,0,0,0,4,4,1,0
Household textiles to Indoor air (MP),0$\pm$0,0.0602$\pm$0.058,6.85$\pm$6.1,0$\pm$0,0$\pm$0,0$\pm$0,21.1$\pm$19,28$\pm$24,0.0602$\pm$0.058,0$\pm$0,0,1,2,0,0,0,4,4,1,0
Household textiles to Air (MP),0$\pm$0,0.00298$\pm$0.0024,0.342$\pm$0.26,0$\pm$0,0$\pm$0,0$\pm$0,1.05$\pm$0.77,1.4$\pm$0.98,0.00298$\pm$0.0024,0$\pm$0,0,1,1,0,0,0,2,2,1,0
Other products to Waste collection and recycling,25300$\pm$11000,25500$\pm$10000,72700$\pm$25000,30100$\pm$10000,2050$\pm$860,33900$\pm$13000,8410$\pm$4400,198000$\pm$34000,50900$\pm$15000,32.1$\pm$11,10,10,10,10,8,10,8,10,10,10
Other products to Storm water and wastewater (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,19.7$\pm$11,0$\pm$0,19.7$\pm$11,0$\pm$0,0$\pm$0,0,0,0,0,0,4,0,4,0,0
Other products to Dumping,38.6$\pm$22,38.7$\pm$21,109$\pm$52,49.7$\pm$22,3.12$\pm$1.7,53.1$\pm$25,10.7$\pm$7.7,303$\pm$70,77.3$\pm$31,0.0528$\pm$0.022,4,4,6,4,2,4,4,6,4,4
Other products to Organic waste collection,6.8$\pm$3.5,16.5$\pm$8.3,18.6$\pm$9.4,13$\pm$6.4,2.81$\pm$1.4,11.8$\pm$5.9,0.579$\pm$0.29,70.1$\pm$16,23.3$\pm$9,0.0158$\pm$0.0066,2,4,4,4,2,4,1,4,4,4
Other products to Soil (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,13.2$\pm$7.5,0$\pm$0,13.2$\pm$7.5,0$\pm$0,0$\pm$0,0,0,0,0,0,4,0,4,0,0
Other products to Soil,0.97$\pm$0.6,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0.97$\pm$0.6,0.97$\pm$0.6,0$\pm$0,1,0,0,0,0,0,0,1,1,0
Other products to Indoor air (MP),2.42$\pm$1.5,5.81$\pm$3.6,6.54$\pm$4.1,4.59$\pm$2.8,0.995$\pm$0.62,10.7$\pm$5.9,0.203$\pm$0.13,31.3$\pm$8.8,8.23$\pm$3.9,0.00558$\pm$0.0029,2,2,2,2,1,4,1,4,2,2
Other products to Air (MP),0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,0$\pm$0,13.1$\pm$8.7,0$\pm$0,13.1$\pm$8.7,0$\pm$0,0$\pm$0,0,0,0,0,0,4,0,4,0,0
